date,open,close,high,low,vol,open_raw,close_raw,high_raw,low_raw
2023-11-08,19.105,18.999,19.173,18.85,549982.0,39.6,39.38,39.74,39.07
2023-11-09,18.888,18.686,19.216,18.623,566944.0,39.15,38.73,39.83,38.6
2023-11-10,18.681,18.719,18.888,18.584,456017.0,38.72,38.8,39.15,38.52
2023-11-13,18.729,19.202,19.231,18.729,690799.0,38.82,39.8,39.86,38.82
2023-11-14,19.289,19.839,20.162,19.279,979668.0,39.98,41.12,41.79,39.96
2023-11-15,19.921,19.66,20.012,19.433,613246.0,41.29,40.75,41.48,40.28
2023-11-16,19.843,19.404,19.877,19.351,440552.0,41.13,40.22,41.2,40.11
2023-11-17,19.298,19.496,19.588,19.226,472178.0,40.0,40.41,40.6,39.85
2023-11-20,19.535,19.612,19.728,19.255,349941.0,40.49,40.65,40.89,39.91
2023-11-21,19.573,19.448,19.723,19.351,396750.0,40.57,40.31,40.88,40.11
2023-11-22,19.477,19.115,19.607,19.1,381012.0,40.37,39.62,40.64,39.59
2023-11-23,19.129,19.24,19.284,19.038,262889.0,39.65,39.88,39.97,39.46
2023-11-24,19.24,18.772,19.327,18.719,468725.0,39.88,38.91,40.06,38.8
2023-11-27,18.729,18.883,19.009,18.729,420713.0,38.82,39.14,39.4,38.82
2023-11-28,18.927,19.25,19.279,18.772,469708.0,39.23,39.9,39.96,38.91
2023-11-29,19.139,19.158,19.482,19.1,302195.0,39.67,39.71,40.38,39.59
2023-11-30,19.062,18.792,19.086,18.671,373881.0,39.51,38.95,39.56,38.7
2023-12-01,18.869,19.183,19.245,18.637,492070.0,39.11,39.76,39.89,38.63
2023-12-04,19.183,18.932,19.366,18.898,327598.0,39.76,39.24,40.14,39.17
2023-12-05,18.965,18.348,18.975,18.333,463688.0,39.31,38.03,39.33,38.0
2023-12-06,18.391,18.444,18.661,18.348,266055.0,38.12,38.23,38.68,38.03
2023-12-07,18.362,18.493,18.608,18.29,269045.0,38.06,38.33,38.57,37.91
2023-12-08,18.401,18.406,18.888,18.271,723272.0,38.14,38.15,39.15,37.87
2023-12-11,18.304,18.845,18.893,18.15,625161.0,37.94,39.06,39.16,37.62
2023-12-12,18.825,18.898,18.946,18.647,365339.0,39.02,39.17,39.27,38.65
2023-12-13,18.922,18.555,18.922,18.536,317570.0,39.22,38.46,39.22,38.42
2023-12-14,18.56,18.526,18.729,18.497,284082.0,38.47,38.4,38.82,38.34
2023-12-15,18.536,18.43,18.633,18.309,287313.0,38.42,38.2,38.62,37.95
2023-12-18,18.275,17.923,18.599,17.803,360778.0,37.88,37.15,38.55,36.9
2023-12-19,18.034,18.28,18.473,17.928,339123.0,37.38,37.89,38.29,37.16
2023-12-20,18.237,17.851,18.256,17.798,314790.0,37.8,37.0,37.84,36.89
2023-12-21,17.991,18.15,18.295,17.605,466719.0,37.29,37.62,37.92,36.49
2023-12-22,18.261,17.87,18.314,17.779,379810.0,37.85,37.04,37.96,36.85
2023-12-25,17.841,17.947,18.266,17.817,230291.0,36.98,37.2,37.86,36.93
2023-12-26,18.136,17.436,18.136,17.175,537700.0,37.59,36.14,37.59,35.6
2023-12-27,17.441,17.774,17.779,17.436,263237.0,36.15,36.84,36.85,36.14
2023-12-28,17.73,18.193,18.261,17.561,351220.0,36.75,37.71,37.85,36.4
2023-12-29,18.169,18.661,18.7,18.111,399392.0,37.66,38.68,38.76,37.54
2024-01-02,18.758,18.854,19.125,18.55,590964.0,38.88,39.08,39.64,38.45
2024-01-03,18.7,18.531,18.912,18.415,360971.0,38.76,38.41,39.2,38.17
2024-01-04,18.531,18.285,18.531,18.15,279800.0,38.41,37.9,38.41,37.62
2024-01-05,18.237,17.87,18.522,17.803,326591.0,37.8,37.04,38.39,36.9
2024-01-08,17.672,17.272,17.89,17.267,532441.0,36.63,35.8,37.08,35.79
2024-01-09,17.417,17.624,17.701,17.272,394977.0,36.1,36.53,36.69,35.8
2024-01-10,17.721,17.204,17.721,17.127,377900.0,36.73,35.66,36.73,35.5
2024-01-11,17.262,17.663,17.721,17.166,418434.0,35.78,36.61,36.73,35.58
2024-01-12,17.605,17.267,17.682,17.248,397336.0,36.49,35.79,36.65,35.75
2024-01-15,17.431,17.045,17.431,17.045,432922.0,36.13,35.33,36.13,35.33
2024-01-16,17.137,16.64,17.142,16.22,878830.0,35.52,34.49,35.53,33.62
2024-01-17,16.553,15.873,16.568,15.873,642039.0,34.31,32.9,34.34,32.9
2024-01-18,15.863,15.709,16.061,15.376,566745.0,32.88,32.56,33.29,31.87
2024-01-19,15.714,15.501,15.969,15.458,346594.0,32.57,32.13,33.1,32.04
