date,open,close,high,low,vol,open_raw,close_raw,high_raw,low_raw
2023-11-08,27.449,27.029,27.589,26.809,1963167.0,28.54,28.12,28.68,27.9
2023-11-09,27.089,27.419,27.919,26.869,3169548.0,28.18,28.51,29.01,27.96
2023-11-10,27.119,26.899,27.299,26.609,1836312.0,28.21,27.99,28.39,27.7
2023-11-13,26.989,27.529,27.639,26.989,2232009.0,28.08,28.62,28.73,28.08
2023-11-14,27.609,27.489,27.709,27.239,1660844.0,28.7,28.58,28.8,28.33
2023-11-15,27.909,28.169,28.319,27.539,2919446.0,29.0,29.26,29.41,28.63
2023-11-16,27.909,27.119,28.209,27.009,2485498.0,29.0,28.21,29.3,28.1
2023-11-17,27.009,27.699,28.099,26.789,2415987.0,28.1,28.79,29.19,27.88
2023-11-20,27.759,27.669,27.769,27.009,1685736.0,28.85,28.76,28.86,28.1
2023-11-21,27.639,27.179,27.789,27.119,1733207.0,28.73,28.27,28.88,28.21
2023-11-22,27.179,26.539,27.299,26.489,1656301.0,28.27,27.63,28.39,27.58
2023-11-23,26.479,26.809,26.889,26.439,1027889.0,27.57,27.9,27.98,27.53
2023-11-24,26.799,26.199,26.849,26.049,1332200.0,27.89,27.29,27.94,27.14
2023-11-27,25.979,26.329,26.559,25.969,925574.0,27.07,27.42,27.65,27.06
2023-11-28,26.179,26.739,26.869,26.109,1231814.0,27.27,27.83,27.96,27.2
2023-11-29,26.739,26.649,27.319,26.599,1179941.0,27.83,27.74,28.41,27.69
2023-11-30,26.689,25.949,26.739,25.719,1443293.0,27.78,27.04,27.83,26.81
2023-12-01,25.909,25.949,26.109,25.669,988911.0,27.0,27.04,27.2,26.76
2023-12-04,26.049,25.909,26.279,25.889,1140310.0,27.14,27.0,27.37,26.98
2023-12-05,25.889,25.389,26.089,25.389,968444.0,26.98,26.48,27.18,26.48
2023-12-06,25.409,25.569,26.019,25.209,1156465.0,26.5,26.66,27.11,26.3
2023-12-07,25.509,25.389,25.719,25.079,1188631.0,26.6,26.48,26.81,26.17
2023-12-08,25.739,25.289,25.849,25.289,1061612.0,26.83,26.38,26.94,26.38
