code,name,list_date,issue_price,pe,board,n_days,open1,close1,close2,close3,high3max,low3min,ret_open1,ret_close1,ret_close2,ret_close3,max3_return,min3_return,any_close_below_issue_3d,close3_above_issue,day1_above_issue,open1_above_issue
301638,南网数字,2025-11-18,5.69,32.22,ChiNext,3,20.57,18.48,23.89,22.0,25.88,17.5,2.6151142355008785,2.2478031634446394,3.198594024604569,2.8664323374340945,3.548330404217926,2.0755711775043935,False,True,True,True
688727,恒坤新材,2025-11-18,14.99,71.42,STAR,3,58.0,61.55,60.05,58.22,66.65,50.5,2.869246164109406,3.1060707138092063,3.006004002668446,2.8839226150767177,3.446297531687792,2.3689126084056036,False,True,True,True
920160,北矿检测,2025-11-18,6.7,14.99,BSE,3,30.88,26.5,27.42,25.75,31.8,25.66,3.6089552238805966,2.955223880597015,3.092537313432836,2.843283582089552,3.746268656716418,2.8298507462686566,False,True,True,True
603092,德力佳,2025-11-07,46.68,34.98,Main,3,96.94,70.52,72.82,69.56,96.94,66.66,1.0766923736075409,0.5107112253641817,0.5599828620394172,0.4901456726649529,1.0766923736075409,0.4280205655526992,False,True,True,True
920003,中诚咨询,2025-11-07,14.27,9.69,BSE,3,42.0,38.54,35.6,34.95,42.87,34.8,1.9432375613174493,1.7007708479327261,1.4947442186405047,1.4491941135248778,2.0042046250875964,1.4386825508058863,False,True,True,True
603376,大明电子,2025-11-06,12.55,17.97,Main,3,61.1,64.45,50.96,46.12,75.8,46.0,3.8685258964143427,4.135458167330677,3.060557768924302,2.674900398406374,5.039840637450198,2.6653386454183265,False,True,True,True
603334,丰倍生物,2025-11-05,24.49,30.47,Main,3,66.0,66.76,57.13,54.42,76.0,53.0,1.694977541853818,1.7260106165781957,1.3327888934258882,1.2221314822376481,2.10330747243773,1.1641486320947325,False,True,True,True
920009,丹娜生物,2025-11-03,17.1,11.75,BSE,3,93.7,102.1,85.0,87.61,111.7,81.88,4.4795321637426895,4.970760233918128,3.970760233918128,4.1233918128654965,5.5321637426900585,3.788304093567251,False,True,True,True
688759,必贝特,2025-10-28,17.78,,STAR,3,48.9,31.01,31.86,34.82,48.91,29.79,1.750281214848144,0.7440944881889764,0.7919010123734531,0.9583802024746906,1.7508436445444318,0.6754780652418446,False,True,True,True
688765,禾元生物,2025-10-28,29.06,,STAR,3,88.0,91.1,113.22,117.9,123.88,73.33,2.028217481073641,2.134893324156917,2.8960770818995183,3.0571231933929806,3.262904335856848,1.523399862353751,False,True,True,True
688783,西安奕材,2025-10-28,8.62,,STAR,3,39.78,25.75,26.75,30.0,39.78,24.89,3.614849187935035,1.9872389791183296,2.103248259860789,2.4802784222737824,3.614849187935035,1.8874709976798147,False,True,True,True
920020,泰凯英,2025-10-28,7.5,11.02,BSE,3,19.05,21.64,22.29,20.12,23.88,19.0,1.54,1.8853333333333335,1.972,1.682666666666667,2.1839999999999997,1.5333333333333332,False,True,True,True
603175,超颖电子,2025-10-24,17.08,28.64,Main,3,70.1,84.99,83.01,77.4,99.77,66.66,3.1042154566744733,3.975995316159251,3.860070257611242,3.5316159250585484,4.841334894613584,2.9028103044496487,False,True,True,True
001386,马可波罗,2025-10-22,13.75,14.27,Main,3,33.1,31.46,31.45,28.54,40.0,28.53,1.4072727272727272,1.2880000000000003,1.2872727272727271,1.0756363636363635,1.9090909090909092,1.0749090909090908,False,True,True,True
601026,道生天合,2025-10-17,5.98,29.05,Main,3,24.77,29.68,25.96,25.96,30.0,24.06,3.1421404682274243,3.9632107023411365,3.3411371237458196,3.3411371237458196,4.016722408026755,3.023411371237458,False,True,True,True
920158,长江能科,2025-10-16,5.33,15.48,BSE,3,21.0,18.87,18.49,17.56,21.96,17.12,2.9399624765478425,2.5403377110694185,2.4690431519699807,2.294559099437148,3.120075046904315,2.2120075046904315,False,True,True,True
920080,奥美森,2025-10-10,8.25,12.99,BSE,3,36.11,37.11,34.1,31.7,39.89,31.36,3.376969696969697,3.498181818181818,3.1333333333333337,2.8424242424242423,3.835151515151515,2.8012121212121213,False,True,True,True
001285,瑞立科密,2025-09-30,42.28,29.64,Main,3,79.8,63.39,61.2,59.3,79.8,56.56,0.8874172185430462,0.4992904446546831,0.44749290444654677,0.40255439924314085,0.8874172185430462,0.3377483443708609,False,True,True,True
301563,云汉芯城,2025-09-30,27.0,20.91,ChiNext,3,120.0,116.8,164.56,142.27,199.0,114.04,3.4444444444444446,3.325925925925926,5.094814814814815,4.269259259259259,6.37037037037037,3.2237037037037037,False,True,True,True
301668,昊创瑞通,2025-09-26,21.0,21.02,ChiNext,3,58.0,61.06,58.78,50.25,75.0,50.05,1.7619047619047619,1.9076190476190478,1.7990476190476192,1.3928571428571428,2.5714285714285716,1.3833333333333333,False,True,True,True
301584,建发致新,2025-09-25,7.05,13.29,ChiNext,3,36.0,36.56,30.0,34.12,46.2,28.01,4.1063829787234045,4.18581560283688,3.25531914893617,3.839716312056737,5.553191489361702,2.973049645390071,False,True,True,True
301656,联合动力,2025-09-25,12.48,32.87,ChiNext,3,34.2,30.9,31.55,32.77,37.0,28.91,1.7403846153846154,1.4759615384615383,1.5280448717948718,1.6258012820512824,1.9647435897435894,1.3165064102564101,False,True,True,True
920015,锦华新材,2025-09-25,18.15,11.95,BSE,3,39.0,42.29,54.97,53.0,57.88,36.03,1.1487603305785123,1.3300275482093666,2.028650137741047,1.9201101928374658,2.188980716253444,0.985123966942149,False,True,True,True
603418,友升股份,2025-09-23,46.36,22.31,Main,3,90.02,79.5,71.25,68.15,92.0,67.44,0.9417601380500431,0.7148403796376186,0.5368852459016393,0.4700172562553928,0.9844693701466782,0.45470232959447787,False,True,True,True
920022,世昌股份,2025-09-19,10.9,10.74,BSE,3,48.22,40.5,34.4,33.33,49.44,33.0,3.423853211009174,2.715596330275229,2.1559633027522933,2.0577981651376143,3.5357798165137613,2.0275229357798166,False,True,True,True
301575,艾芬达,2025-09-10,27.69,20.35,ChiNext,3,83.0,74.77,71.51,63.16,87.98,63.05,1.9974720115565185,1.7002527988443479,1.5825207656193574,1.2809678584326472,2.1773203322499097,1.276995305164319,False,True,True,True
920100,三协电机,2025-09-08,8.83,12.31,BSE,3,69.0,78.2,81.29,83.33,88.88,68.0,6.814269535673839,7.856172140430351,8.206115515288788,8.437146092865232,9.06568516421291,6.701019252548131,False,True,True,True
603370,华新精科,2025-09-05,18.6,21.68,Main,3,65.0,69.3,63.02,57.3,77.3,57.3,2.494623655913978,2.7258064516129026,2.3881720430107527,2.080645161290322,3.155913978494623,2.080645161290322,False,True,True,True
920112,巴兰仕,2025-08-28,15.78,10.5,BSE,3,50.0,48.15,44.96,43.65,51.49,43.38,2.1685678073510775,2.0513307984790874,1.8491761723700888,1.7661596958174903,2.26299112801014,1.749049429657795,False,True,True,True
920056,能之光,2025-08-22,7.21,11.59,BSE,3,36.0,32.04,30.35,33.0,37.0,29.21,3.993065187239945,3.4438280166435504,3.209431345353676,3.5769764216366156,4.1317614424410545,3.051317614424411,False,True,True,True
920018,宏远股份,2025-08-20,9.17,12.8,BSE,3,37.2,42.0,36.67,35.02,48.0,34.8,3.0567066521264996,3.580152671755725,2.998909487459106,2.81897491821156,4.2344601962922575,2.794983642311886,False,True,True,True
920101,志高机械,2025-08-14,17.41,15.05,BSE,3,68.0,57.66,55.14,54.99,69.8,51.26,2.9058012636415853,2.311889718552556,2.167145318782309,2.1585295807007467,3.0091901206203326,1.9442848937392303,False,True,True,True
