13:16,90.02,20,0
13:17,90.02,49,1
13:17,90.04,157,0
13:17,90.01,521,1
13:17,90.04,20,0
13:17,90.03,52,1
13:17,89.99,101,1
13:17,89.96,37,1
13:17,89.95,22,1
13:17,89.95,51,0
13:17,89.95,11,1
13:17,89.99,32,0
13:17,89.96,13,1
13:17,89.96,61,1
13:17,89.93,60,1
13:17,89.89,53,1
13:17,89.92,35,0
13:17,89.9,9,0
13:17,89.9,10,0
13:17,89.89,14,1
13:17,89.9,13,0
13:18,89.92,108,0
13:18,89.9,8,0
13:18,89.98,215,0
13:18,90.0,75,0
13:18,90.0,30,1
13:18,90.01,2,0
13:18,90.03,21,0
13:18,90.01,34,1
13:18,90.01,89,0
13:18,90.01,108,0
13:18,89.99,100,1
13:18,90.0,27,0
13:18,89.99,15,1
13:18,90.0,13,0
13:18,90.0,18,1
13:18,90.0,23,1
13:18,89.99,21,1
13:18,89.99,22,1
13:18,90.0,267,0
13:18,90.0,57,1
13:19,89.94,339,1
13:19,89.9,42,1
13:19,89.94,15,0
13:19,89.9,7,1
13:19,89.88,12,1
13:19,89.93,14,0
13:19,89.94,18,0
13:19,89.94,30,0
13:19,89.94,20,0
13:19,89.94,29,1
13:19,89.93,26,1
13:19,89.94,10,0
13:19,89.91,46,1
13:19,89.94,25,0
13:19,89.94,34,0
13:19,89.93,1,1
13:19,89.94,14,0
13:19,89.95,30,0
13:19,89.93,32,1
13:19,89.93,43,0
13:20,89.95,274,0
13:20,89.92,60,1
13:20,89.97,10,0
13:20,89.99,13,0
13:20,89.99,11,1
13:20,89.98,14,1
13:20,90.0,12,0
13:20,90.0,29,0
13:20,90.0,36,0
13:20,90.0,58,0
13:20,90.0,21,0
13:20,90.0,42,0
13:20,89.98,2,1
13:20,89.97,5,1
13:20,89.99,1,0
13:20,89.97,1,1
13:20,89.97,23,1
13:20,89.98,22,2
13:20,89.98,9,1
13:20,89.99,18,0
13:21,89.98,5,1
13:21,89.99,45,0
13:21,90.0,8,0
13:21,90.06,130,0
13:21,90.1,24,0
13:21,90.11,50,0
13:21,90.1,12,1
13:21,90.06,238,1
13:21,90.03,146,2
13:21,89.99,18,1
13:21,90.0,2,1
13:21,90.0,25,1
13:21,90.04,23,0
13:21,90.07,9,0
13:21,90.08,7,2
13:21,90.1,21,0
13:21,90.09,7,1
13:21,90.09,6,1
13:21,90.1,9,0
13:22,90.1,13,0
13:22,90.11,28,0
13:22,90.1,11,1
13:22,90.1,37,1
13:22,90.09,79,1
13:22,90.08,14,2
13:22,90.07,11,1
13:22,90.13,106,0
13:22,90.15,20,0
13:22,90.19,38,0
13:22,90.19,25,1
13:22,90.19,6,1
13:22,90.19,16,1
13:22,90.21,78,0
13:22,90.22,53,2
13:22,90.22,20,0
13:22,90.22,23,1
13:22,90.22,12,1
13:22,90.21,66,1
13:22,90.23,36,1
13:23,90.23,26,1
13:23,90.23,27,1
13:23,90.21,24,1
13:23,90.23,590,0
13:23,90.2,11,0
13:23,90.2,22,0
13:23,90.3,109,0
13:23,90.3,272,1
13:23,90.3,20,1
13:23,90.31,19,0
13:23,90.31,19,1
13:23,90.3,19,1
13:23,90.3,23,1
13:23,90.29,150,1
13:23,90.28,38,0
13:23,90.27,5,0
13:23,90.27,6,0
13:23,90.28,9,0
13:23,90.27,6,1
13:23,90.27,8,1
13:24,90.19,34,1
13:24,90.13,38,1
13:24,90.12,12,1
13:24,90.12,4,1
13:24,90.12,12,1
13:24,90.13,36,0
13:24,90.13,4,1
13:24,90.12,29,1
13:24,90.13,17,0
13:24,90.14,50,0
13:24,90.16,37,0
13:24,90.18,13,0
13:24,90.19,11,0
13:24,90.18,52,1
13:24,90.21,44,0
13:24,90.21,371,1
13:24,90.23,249,0
13:24,90.29,35,0
13:24,90.26,45,1
13:24,90.23,23,1
13:25,90.24,5,0
13:25,90.24,25,0
13:25,90.24,21,2
13:25,90.24,3,1
13:25,90.25,28,0
13:25,90.25,43,1
13:25,90.3,20,0
13:25,90.26,8,1
13:25,90.26,7,1
13:25,90.29,7,0
13:25,90.25,95,1
13:25,90.24,36,1
13:25,90.2,217,1
13:25,90.15,39,1
13:25,90.12,65,1
13:25,90.12,60,0
13:25,90.11,4,0
13:25,90.07,15,1
13:25,90.1,3,0
13:25,90.08,10,2
13:26,90.04,221,1
13:26,90.0,109,1
13:26,90.0,61,1
13:26,90.03,35,0
13:26,90.0,124,1
13:26,90.0,35,1
13:26,90.02,79,1
13:26,90.1,50,0
13:26,90.11,26,0
13:26,90.12,170,0
13:26,90.1,144,1
13:26,90.13,14,0
13:26,90.18,50,0
13:26,90.19,14,0
13:26,90.19,9,0
13:26,90.19,19,1
13:26,90.19,13,1
13:26,90.19,29,1
13:26,90.17,13,0
13:26,90.13,12,1
13:27,90.15,50,0
13:27,90.17,11,0
13:27,90.16,14,1
13:27,90.18,19,0
13:27,90.15,22,1
13:27,90.17,102,0
13:27,90.18,30,2
13:27,90.16,21,1
13:27,90.19,15,0
13:27,90.18,37,0
13:27,90.15,8,1
13:27,90.15,18,1
13:27,90.16,15,0
13:27,90.13,28,1
13:27,90.11,8,1
13:27,90.11,21,1
13:27,90.11,15,0
13:27,90.12,57,0
13:27,90.17,50,0
13:27,90.16,55,1
13:28,90.16,42,1
13:28,90.18,8,1
13:28,90.18,30,1
13:28,90.19,4,0
13:28,90.19,54,1
13:28,90.2,32,1
13:28,90.27,37,0
13:28,90.28,29,1
13:28,90.3,32,0
13:28,90.3,30,2
13:28,90.29,11,1
13:28,90.31,15,0
13:28,90.3,11,1
13:28,90.29,16,1
13:28,90.3,5,0
13:28,90.26,42,1
13:28,90.25,9,2
13:28,90.24,28,1
13:28,90.23,3,1
13:28,90.22,22,1
13:29,90.22,9,1
13:29,90.25,168,0
13:29,90.25,41,0
13:29,90.29,66,0
13:29,90.3,3,0
13:29,90.3,17,0
13:29,90.3,15,1
13:29,90.35,23,0
13:29,90.29,37,1
13:29,90.29,13,0
13:29,90.2,101,1
13:29,90.25,1053,0
13:29,90.22,69,1
13:29,90.22,152,1
13:29,90.22,6,0
13:29,90.28,135,0
13:29,90.29,13,0
13:29,90.22,35,1
13:29,90.32,66,0
13:29,90.28,16,0
13:30,90.38,71,0
13:30,90.38,100,1
13:30,90.38,79,1
13:30,90.33,6,1
13:30,90.32,28,1
13:30,90.28,37,1
13:30,90.27,5,0
13:30,90.25,8,1
13:30,90.25,102,1
13:30,90.25,42,1
13:30,90.25,117,0
13:30,90.3,88,0
13:30,90.32,42,0
13:30,90.32,15,0
13:30,90.31,44,1
13:30,90.25,579,1
13:30,90.25,107,1
13:30,90.22,39,1
13:30,90.21,137,1
13:30,90.19,51,1
13:31,90.16,96,1
13:31,90.14,60,1
13:31,90.11,42,1
13:31,90.1,34,1
13:31,90.06,71,1
13:31,90.04,5,1
13:31,90.02,10,1
13:31,90.01,13,1
13:31,90.01,95,1
13:31,90.0,23,1
13:31,90.05,167,0
13:31,90.04,98,1
13:31,90.04,63,1
13:31,90.05,90,2
13:31,90.05,48,1
13:31,90.04,45,1
13:31,90.02,32,1
13:31,90.01,18,1
13:31,90.0,7,1
13:31,89.93,517,1
13:32,89.9,35,1
13:32,89.89,37,1
13:32,89.9,26,0
13:32,89.91,52,0
13:32,89.91,63,0
13:32,89.91,12,1
13:32,89.89,44,1
13:32,89.89,57,1
13:32,89.88,47,1
13:32,89.89,39,0
13:32,89.88,93,1
13:32,89.88,18,0
13:32,89.87,87,1
13:32,89.87,26,1
13:32,89.87,81,1
13:32,89.85,82,1
13:32,89.87,467,0
13:32,89.85,118,1
13:32,89.86,46,2
13:32,89.89,194,0
13:33,90.0,121,0
13:33,90.07,405,0
13:33,90.05,293,1
13:33,90.05,223,1
13:33,90.2,103,0
13:33,90.21,69,0
13:33,89.98,641,1
13:33,90.31,175,0
13:33,90.28,210,1
13:33,90.31,40,0
13:33,90.22,13,1
13:33,90.29,12,0
13:33,90.23,16,1
13:33,90.23,87,1
13:33,90.23,23,1
13:33,90.23,23,0
13:33,90.23,32,1
13:33,90.23,29,1
13:33,90.2,30,1
13:34,90.22,47,0
13:34,90.21,56,0
13:34,90.31,387,0
13:34,90.29,128,1
13:34,90.37,117,0
13:34,90.3,27,1
13:34,90.43,11,0
13:34,90.39,22,0
13:34,90.4,75,0
13:34,90.45,36,0
13:34,90.41,288,1
13:34,90.45,92,0
13:34,90.38,58,1
13:34,90.34,250,1
13:34,90.37,72,1
13:34,90.36,61,1
13:34,90.4,234,0
13:34,90.41,86,1
13:34,90.45,74,2
13:34,90.53,25,0
13:35,90.5,79,0
13:35,90.5,47,0
13:35,90.45,66,1
13:35,90.43,18,0
13:35,90.37,27,1
13:35,90.35,33,1
13:35,90.37,57,0
13:35,90.37,42,0
13:35,90.34,69,1
13:35,90.34,151,0
13:35,90.33,57,0
13:35,90.33,33,1
13:35,90.34,15,0
13:35,90.31,8,2
13:35,90.34,17,0
13:35,90.29,25,1
