13:17,397.68,8,1
13:17,397.53,22,1
13:17,397.6,14,1
13:17,397.58,17,0
13:17,397.57,13,0
13:17,397.5,38,1
13:17,397.5,63,1
13:17,397.33,15,1
13:17,397.5,29,0
13:17,397.32,18,1
13:17,397.28,10,1
13:17,397.31,16,0
13:17,397.13,70,1
13:17,397.15,57,0
13:18,397.1,42,1
13:18,398.54,788,0
13:18,398.25,58,1
13:18,398.33,39,0
13:18,398.35,29,0
13:18,398.34,37,2
13:18,398.33,37,1
13:18,398.34,20,0
13:18,398.33,9,0
13:18,398.0,35,1
13:18,397.99,52,0
13:18,398.33,12,0
13:18,397.71,36,1
13:18,398.0,19,1
13:18,398.19,40,0
13:18,398.32,39,0
13:18,398.3,18,1
13:18,398.31,17,2
13:18,398.31,88,0
13:18,398.3,52,0
13:19,398.22,29,1
13:19,398.34,14,0
13:19,398.31,20,1
13:19,398.32,27,2
13:19,398.36,79,0
13:19,398.36,8,0
13:19,398.37,22,0
13:19,398.37,26,0
13:19,398.37,18,0
13:19,398.32,53,1
13:19,398.36,19,1
13:19,398.33,12,1
13:19,398.32,43,1
13:19,398.35,13,0
13:19,398.36,52,0
13:19,398.35,11,0
13:19,398.33,22,1
13:19,398.41,128,0
13:19,398.46,35,0
13:19,398.5,30,0
13:20,398.52,11,0
13:20,398.54,6,0
13:20,398.54,32,2
13:20,398.46,19,1
13:20,398.55,16,0
13:20,398.58,22,0
13:20,398.58,25,0
13:20,398.62,3,0
13:20,398.58,10,1
13:20,398.63,43,0
13:20,398.63,37,0
13:20,398.63,24,1
13:20,398.65,27,0
13:20,398.65,33,1
13:20,398.68,32,0
13:20,398.69,13,0
13:20,398.69,3,0
13:20,398.69,89,2
13:20,398.7,26,0
13:20,398.69,16,1
13:21,398.65,75,1
13:21,398.73,254,0
13:21,398.65,102,1
13:21,398.68,78,2
13:21,398.5,36,1
13:21,398.35,92,1
13:21,398.3,57,1
13:21,398.19,21,1
13:21,398.1,23,1
13:21,398.0,22,1
13:21,398.0,43,1
13:21,398.0,62,1
13:21,398.0,63,1
13:21,397.71,31,1
13:21,397.81,13,0
13:21,397.53,29,1
13:21,397.5,8,1
13:21,397.5,41,1
13:21,397.11,39,1
13:21,397.34,14,0
13:22,397.07,193,1
13:22,397.11,49,0
13:22,397.1,61,0
13:22,397.09,25,0
13:22,397.07,103,1
13:22,397.04,57,1
13:22,397.06,26,0
13:22,397.0,88,1
13:22,397.0,48,1
13:22,397.03,24,0
13:22,397.03,42,0
13:22,397.03,15,0
13:22,397.02,114,2
13:22,397.0,52,1
13:22,397.0,16,1
13:22,397.0,74,1
13:22,397.0,72,1
13:22,397.0,25,0
13:22,396.98,46,1
13:22,396.98,82,1
13:23,397.0,13,1
13:23,397.01,25,0
13:23,397.01,46,1
13:23,397.01,54,0
13:23,397.0,36,0
13:23,397.44,246,0
13:23,397.66,78,0
13:23,397.67,36,0
13:23,397.67,12,0
13:23,397.67,40,0
13:23,397.67,7,1
13:23,397.77,26,0
13:23,397.8,35,0
13:23,397.78,21,1
13:23,397.86,20,0
13:23,397.85,16,0
13:23,397.86,8,0
13:23,397.86,19,1
13:23,397.87,55,0
13:23,397.87,13,1
13:24,397.88,65,2
13:24,397.92,72,0
13:24,398.21,109,0
13:24,397.92,36,1
13:24,398.08,25,0
13:24,398.06,26,1
13:24,398.2,18,0
13:24,398.2,8,0
13:24,398.2,13,0
13:24,398.2,10,1
13:24,398.2,21,1
13:24,398.21,69,0
13:24,398.22,42,0
13:24,398.21,56,0
13:24,398.22,44,0
13:24,398.22,115,0
13:24,398.2,117,1
13:24,398.24,1,0
13:24,398.32,64,0
13:24,398.33,53,0
13:25,398.32,16,1
13:25,398.41,19,0
13:25,398.35,27,1
13:25,398.42,25,0
13:25,398.42,27,0
13:25,398.42,55,1
13:25,398.42,20,1
13:25,398.43,48,0
13:25,398.43,32,0
13:25,398.52,22,0
13:25,398.52,12,0
13:25,398.33,168,1
13:25,398.3,45,1
13:25,398.32,89,0
13:25,398.32,42,0
13:25,398.33,39,0
13:25,398.37,4,0
13:25,398.37,30,2
13:25,398.51,70,0
13:25,398.51,12,1
13:26,398.89,65,0
13:26,398.88,12,0
13:26,398.89,29,0
13:26,398.94,23,0
13:26,399.0,42,0
13:26,398.98,44,0
13:26,399.01,29,0
13:26,399.01,33,0
13:26,399.01,22,0
13:26,399.18,79,0
13:26,399.38,22,0
13:26,399.38,107,0
13:26,399.44,19,0
13:26,399.44,34,0
13:26,399.45,15,0
13:26,399.52,36,0
13:26,399.68,27,0
13:26,399.67,4,0
13:26,399.72,49,0
13:26,399.7,18,1
13:27,399.66,69,1
13:27,399.68,85,0
13:27,399.68,66,1
13:27,399.64,40,1
13:27,399.64,36,0
13:27,399.57,66,1
13:27,399.45,17,1
13:27,399.44,29,1
13:27,399.4,86,1
13:27,399.18,17,1
13:27,399.18,13,1
13:27,399.2,23,2
13:27,399.24,38,0
13:27,399.09,41,1
13:27,399.15,7,0
13:27,399.11,20,0
13:27,399.06,26,1
13:27,399.05,20,1
13:27,399.03,21,1
13:27,399.02,206,1
13:28,398.86,50,1
13:28,398.86,17,1
13:28,398.6,40,1
13:28,398.51,13,1
13:28,398.38,18,1
13:28,398.38,14,1
13:28,398.38,12,1
13:28,398.37,31,1
13:28,398.37,29,1
13:28,398.3,31,1
13:28,398.28,3,1
13:28,398.18,54,1
13:28,398.09,22,1
13:28,398.09,5,1
13:28,398.26,5,0
13:28,398.09,13,1
13:28,398.09,27,1
13:28,398.08,7,1
13:28,398.09,46,0
13:28,398.08,30,1
13:29,398.09,35,0
13:29,398.06,47,1
13:29,398.09,42,0
13:29,398.05,24,0
13:29,398.01,18,1
13:29,398.01,68,0
13:29,398.0,61,1
13:29,397.77,89,1
13:29,397.9,24,0
13:29,397.6,6,1
13:29,397.58,18,1
13:29,397.6,5,0
13:29,397.53,16,1
13:29,397.52,16,2
13:29,397.36,20,1
13:29,397.23,9,1
13:29,397.15,40,1
13:29,397.27,27,0
13:29,397.05,35,1
13:29,397.02,17,1
13:30,397.0,80,1
13:30,397.0,96,1
13:30,397.0,54,1
13:30,397.0,28,1
13:30,396.96,27,1
13:30,396.89,47,1
13:30,396.88,50,1
13:30,396.94,81,0
13:30,396.86,23,0
13:30,397.0,152,0
13:30,396.99,55,1
13:30,397.0,27,0
13:30,397.0,47,0
13:30,397.0,96,0
13:30,397.0,19,0
13:30,397.0,80,0
13:30,396.99,26,1
13:30,396.99,50,1
13:30,397.0,32,0
13:30,396.99,139,1
13:31,396.99,27,1
13:31,396.96,59,1
13:31,396.88,80,1
13:31,396.86,27,1
13:31,396.9,59,0
13:31,396.66,12,1
13:31,396.72,66,0
13:31,396.72,21,0
13:31,396.72,75,0
13:31,396.73,21,1
13:31,396.73,33,1
13:31,396.77,43,1
13:31,396.7,96,1
13:31,396.7,37,1
13:31,396.7,17,0
13:31,396.51,71,1
13:31,396.51,42,0
13:31,396.53,54,0
13:31,396.39,34,1
13:31,396.4,32,0
13:32,396.2,19,1
13:32,396.1,56,1
13:32,396.18,76,0
13:32,396.02,29,1
13:32,396.06,41,0
13:32,396.03,29,1
13:32,396.04,29,0
13:32,396.07,106,0
13:32,396.1,162,0
13:32,396.38,128,0
13:32,396.7,120,0
13:32,396.51,24,1
13:32,396.6,45,1
13:32,396.52,71,1
13:32,396.51,48,0
13:32,396.48,8,0
13:32,396.45,28,0
13:32,396.16,49,1
13:32,396.13,4,1
13:32,396.17,14,1
13:33,396.16,27,2
13:33,396.13,73,1
13:33,396.1,121,1
13:33,396.1,85,1
13:33,396.13,137,0
13:33,396.12,85,1
13:33,396.13,32,0
13:33,396.1,32,1
13:33,396.07,31,1
13:33,396.04,30,1
13:33,396.03,71,1
13:33,396.0,100,1
13:33,396.0,67,1
13:33,396.0,65,1
13:33,396.0,41,1
13:33,396.0,99,1
13:33,396.0,40,1
13:33,395.98,98,1
13:33,395.91,33,1
13:33,395.95,9,0
13:34,395.86,39,1
13:34,395.8,53,1
13:34,395.69,23,1
13:34,395.6,14,1
13:34,395.58,19,1
13:34,395.58,138,1
13:34,395.52,60,1
13:34,395.5,47,1
13:34,395.6,159,0
13:34,395.31,32,1
13:34,395.31,63,0
13:34,395.6,228,0
13:34,395.73,320,0
13:34,395.74,99,1
13:34,395.89,130,0
13:34,396.0,29,0
13:34,395.9,121,1
13:34,395.89,33,1
13:34,395.8,34,1
13:34,395.88,28,0
13:35,395.88,21,0
13:35,395.88,26,0
13:35,395.85,46,1
13:35,395.83,25,0
13:35,395.52,15,1
13:35,395.51,99,1
13:35,395.53,33,1
13:35,396.1,225,0
13:35,396.11,330,0
13:35,396.04,89,1
13:35,396.11,27,0
13:35,396.1,21,1
13:35,396.19,48,0
13:35,396.19,48,0
13:35,395.88,17,1
13:35,395.88,28,0
13:35,395.88,27,0
13:35,395.87,23,0
13:35,395.94,38,0
13:35,395.93,18,0
13:36,395.88,16,1
13:36,395.86,98,1
13:36,395.85,69,0
13:36,395.85,81,0
13:36,395.85,17,1
13:36,395.85,31,1
13:36,395.8,39,1
13:36,395.8,23,0
13:36,395.68,15,1
13:36,395.8,33,0
