date,code,name,entry,gate,close,gap,ret_open1,ret_close1,ret_close2,ret_close3,ret_close5,ret_cond
2025-07-23,002643,万润股份,e2,True,12.805,-0.006247559547051917,-0.006247559547051917,0.0007809449433815452,-0.0023428348301444135,0.010152284263959421,-0.003904724716907393,0.010152284263959421
2025-08-22,002643,万润股份,e2,True,13.865,0.007212405337179817,0.007212405337179817,-0.012261089073205889,-0.010097367472051921,-0.040389469888207796,-0.02596465921384783,-0.040389469888207796
2025-12-22,002643,万润股份,e2,True,14.765,-0.0033863867253640656,-0.0033863867253640656,0.10091432441584813,0.060954961056552515,0.07179139857771744,0.025059261767693908,0.07179139857771744
2026-01-22,002645,华宏科技,e2,True,13.833,-0.0060001445817972066,-0.0060001445817972066,0.0024578905515795224,-0.018072724643967364,-0.004771199306007445,0.03614544928793473,-0.004771199306007445
2026-01-19,002648,卫星化学,e2,True,18.991,0.020536043388973857,0.020536043388973857,0.06845347796324575,0.06371439102732879,0.09425517350323842,0.16955399926280856,0.09425517350323842
2025-07-09,002649,博彦科技,e2,True,15.33,-0.000652315720808816,-0.000652315720808816,-0.016307893020221842,-0.015003261578604099,-0.005870841487279788,-0.035877364644487986,-0.005870841487279788
2026-01-08,002651,利君股份,e2,True,12.18,0.015599343185550119,0.015599343185550119,0.020525451559934238,0.049261083743842304,-0.016420361247947435,-0.0336617405582923,-0.016420361247947435
2026-01-12,002651,利君股份,e2,True,12.78,-0.018779342723004744,-0.018779342723004744,-0.06259780907668222,-0.06494522691705795,-0.07902973395931145,-0.07668231611893572,-0.07902973395931145
2025-07-24,002673,西部证券,e2,True,8.16,0.009803921568627416,0.009803921568627416,0.06127450980392157,0.05637254901960764,0.0453431372549018,0.01225490196078427,0.0453431372549018
2025-12-25,002683,广东宏大,v1,True,42.614,0.00023466466419508336,0.00023466466419508336,0.02041582578495338,0.04693293283897315,0.033557046979865834,0.06547144131036764,0.033557046979865834
2025-12-25,002683,广东宏大,e2,True,42.614,0.00023466466419508336,0.00023466466419508336,0.02041582578495338,0.04693293283897315,0.033557046979865834,0.06547144131036764,0.033557046979865834
2026-04-16,002685,华东重机,e2,True,8.44,-0.005924170616113611,-0.005924170616113611,0.0011848341232227888,0.017772511848341166,0.0035545023696683664,-0.06042654028436012,0.0035545023696683664
2025-07-28,002697,红旗连锁,e2,True,5.923,-0.005065000844166834,-0.005065000844166834,-0.023636670606111743,0.028701671450278576,0.011818335303055871,-0.008441668073611353,0.011818335303055871
2025-09-04,002697,红旗连锁,e2,False,5.853,-0.008542627712284312,-0.008542627712284312,-0.01025115325474113,-0.015376729882111695,-0.02221083205193919,0.02050230650948226,-0.02221083205193919
2025-09-23,002698,博实股份,e2,False,17.61,-0.00624645088018172,-0.00624645088018172,0.01817149346961955,0.008517887563884274,-0.015332197614991494,-0.023282226007950046,-0.015332197614991494
2026-05-13,002706,良信股份,e2,True,12.484,0.001602050624799789,0.001602050624799789,-0.025632809996795958,-0.06648510092918936,0.011694969561038215,0.07016981736622863,0.011694969561038215
2025-09-05,002707,众信旅游,e2,False,8.56,-0.008177570093457986,-0.008177570093457986,-0.009345794392523366,-0.028037383177570097,-0.008177570093457986,-0.01869158878504673,-0.008177570093457986
2025-07-24,002709,天赐材料,v1,True,19.552,0.0005114566284780686,0.0005114566284780686,-0.0030687397708674125,0.0020458265139116083,-0.004091653027823106,-0.051657119476268276,-0.004091653027823106
